semana_fin,pais,casos_semana,factor_crec_7d
2025-06-01,Ecuador,16.0,1.6
2025-06-02,Ecuador,16.0,1.6
2025-06-03,Ecuador,68.0,4.25
2025-06-04,Ecuador,68.0,4.25
2025-06-05,Ecuador,68.0,4.25
2025-06-06,Ecuador,68.0,4.25
2025-06-07,Ecuador,68.0,4.25
2025-06-08,Ecuador,68.0,4.25
2025-06-09,Ecuador,68.0,4.25
2025-06-10,Ecuador,11.0,0.16176470588235295
2025-06-11,Ecuador,11.0,0.16176470588235295
2025-06-12,Ecuador,11.0,0.16176470588235295
2025-06-13,Ecuador,11.0,0.16176470588235295
2025-06-14,Ecuador,11.0,0.16176470588235295
2025-06-15,Ecuador,11.0,0.16176470588235295
2025-06-16,Ecuador,11.0,0.16176470588235295
2025-06-17,Ecuador,8.0,0.7272727272727273
2025-06-18,Ecuador,8.0,0.7272727272727273
2025-06-19,Ecuador,8.0,0.7272727272727273
2025-06-20,Ecuador,8.0,0.7272727272727273
2025-06-21,Ecuador,8.0,0.7272727272727273
2025-06-22,Ecuador,8.0,0.7272727272727273
2025-06-23,Ecuador,8.0,0.7272727272727273
2025-06-24,Ecuador,20.0,2.5
2025-06-25,Ecuador,20.0,2.5
2025-06-26,Ecuador,20.0,2.5
2025-06-27,Ecuador,20.0,2.5
2025-06-28,Ecuador,20.0,2.5
2025-06-29,Ecuador,20.0,2.5
2025-06-30,Ecuador,20.0,2.5
2025-07-01,Ecuador,23.0,1.15
2025-07-02,Ecuador,23.0,1.15
2025-07-03,Ecuador,23.0,1.15
2025-07-04,Ecuador,23.0,1.15
2025-07-05,Ecuador,23.0,1.15
2025-07-06,Ecuador,23.0,1.15
2025-07-07,Ecuador,23.0,1.15
2025-07-08,Ecuador,63.0,2.739130434782609
2025-07-09,Ecuador,63.0,2.739130434782609
2025-07-10,Ecuador,63.0,2.739130434782609
2025-07-11,Ecuador,63.0,2.739130434782609
2025-07-12,Ecuador,63.0,2.739130434782609
2025-07-13,Ecuador,63.0,2.739130434782609
2025-07-14,Ecuador,63.0,2.739130434782609
2025-07-15,Ecuador,24.0,0.38095238095238093
2025-07-16,Ecuador,24.0,0.38095238095238093
2025-07-17,Ecuador,24.0,0.38095238095238093
2025-07-18,Ecuador,24.0,0.38095238095238093
2025-07-19,Ecuador,24.0,0.38095238095238093
2025-07-20,Ecuador,24.0,0.38095238095238093
2025-07-21,Ecuador,24.0,0.38095238095238093
2025-07-22,Ecuador,0.0,0.0
2025-07-23,Ecuador,0.0,0.0
2025-07-24,Ecuador,0.0,0.0
2025-07-25,Ecuador,0.0,0.0
2025-07-26,Ecuador,0.0,0.0
2025-07-27,Ecuador,0.0,0.0
2025-07-28,Ecuador,0.0,0.0
2025-07-29,Ecuador,0.0,
2025-07-30,Ecuador,0.0,
2025-07-31,Ecuador,0.0,
2025-08-01,Ecuador,0.0,
2025-08-02,Ecuador,0.0,
2025-08-03,Ecuador,0.0,
2025-08-04,Ecuador,0.0,
2025-08-05,Ecuador,0.0,
2025-08-06,Ecuador,0.0,
2025-08-07,Ecuador,0.0,
2025-08-08,Ecuador,0.0,
2025-08-09,Ecuador,0.0,
2025-08-10,Ecuador,0.0,
2025-08-17,Ecuador,0.0,
2025-08-24,Ecuador,0.0,
2020-01-01,Peru,,
2020-01-02,Peru,,
2020-01-03,Peru,,
2020-01-04,Peru,,
2020-01-05,Peru,,
2020-01-06,Peru,,
2020-01-07,Peru,0.0,
2020-01-08,Peru,0.0,
2020-01-09,Peru,0.0,
2020-01-10,Peru,0.0,
2020-01-11,Peru,0.0,
2020-01-12,Peru,0.0,
2020-01-13,Peru,0.0,
2020-01-14,Peru,0.0,
2020-01-15,Peru,0.0,
2020-01-16,Peru,0.0,
2020-01-17,Peru,0.0,
2020-01-18,Peru,0.0,
2020-01-19,Peru,0.0,
2020-01-20,Peru,0.0,
2020-01-21,Peru,0.0,
2020-01-22,Peru,0.0,
2020-01-23,Peru,0.0,
2020-01-24,Peru,0.0,
2020-01-25,Peru,0.0,
2020-01-26,Peru,0.0,
2020-01-27,Peru,0.0,
2020-01-28,Peru,0.0,
2020-01-29,Peru,0.0,
2020-01-30,Peru,0.0,
2020-01-31,Peru,0.0,
2020-02-01,Peru,0.0,
2020-02-02,Peru,0.0,
2020-02-03,Peru,0.0,
2020-02-04,Peru,0.0,
2020-02-05,Peru,0.0,
2020-02-06,Peru,0.0,
2020-02-07,Peru,0.0,
2020-02-08,Peru,0.0,
2020-02-09,Peru,0.0,
2020-02-10,Peru,0.0,
2020-02-11,Peru,0.0,
2020-02-12,Peru,0.0,
2020-02-13,Peru,0.0,
2020-02-14,Peru,0.0,
2020-02-15,Peru,0.0,
2020-02-16,Peru,0.0,
2020-02-17,Peru,0.0,
2020-02-18,Peru,0.0,
2020-02-19,Peru,0.0,
2020-02-20,Peru,0.0,
2020-02-21,Peru,0.0,
2020-02-22,Peru,0.0,
2020-02-23,Peru,0.0,
2020-02-24,Peru,0.0,
2020-02-25,Peru,0.0,
2020-02-26,Peru,0.0,
2020-02-27,Peru,0.0,
2020-02-28,Peru,0.0,
2020-02-29,Peru,0.0,
2020-03-01,Peru,0.0,
2020-03-02,Peru,0.0,
2020-03-03,Peru,0.0,
2020-03-04,Peru,0.0,
2020-03-05,Peru,0.0,
2020-03-06,Peru,0.0,
2020-03-07,Peru,9.0,inf
2020-03-08,Peru,9.0,inf
2020-03-09,Peru,11.0,inf
2020-03-10,Peru,13.0,inf
2020-03-11,Peru,15.0,inf
2020-03-12,Peru,17.0,inf
2020-03-13,Peru,26.0,inf
2020-03-14,Peru,23.0,2.5555555555555554
2020-03-15,Peru,38.0,4.222222222222222
2020-03-16,Peru,64.0,5.818181818181818
2020-03-17,Peru,77.0,5.923076923076923
2020-03-18,Peru,106.0,7.066666666666666
2020-03-19,Peru,217.0,12.764705882352942
2020-03-20,Peru,208.0,8.0
2020-03-21,Peru,286.0,12.434782608695652
2020-03-22,Peru,271.0,7.131578947368421
2020-03-23,Peru,243.0,3.796875
2020-03-24,Peru,305.0,3.961038961038961
2020-03-25,Peru,295.0,2.7830188679245285
2020-03-26,Peru,246.0,1.1336405529953917
2020-03-27,Peru,346.0,1.6634615384615385
2020-03-28,Peru,262.0,0.916083916083916
2020-03-29,Peru,317.0,1.169741697416974
2020-03-30,Peru,353.0,1.4526748971193415
2020-03-31,Peru,457.0,1.498360655737705
2020-04-01,Peru,649.0,2.2
2020-04-02,Peru,843.0,3.426829268292683
2020-04-03,Peru,743.0,2.147398843930636
2020-04-04,Peru,834.0,3.183206106870229
2020-04-05,Peru,960.0,3.028391167192429
2020-04-06,Peru,1075.0,3.045325779036827
2020-04-07,Peru,1429.0,3.1269146608315097
2020-04-08,Peru,1496.0,2.305084745762712
2020-04-09,Peru,1631.0,1.9347568208778174
2020-04-10,Peru,3019.0,4.063257065948856
2020-04-11,Peru,3842.0,4.606714628297362
2020-04-12,Peru,4302.0,4.48125
2020-04-13,Peru,5102.0,4.746046511627907
2020-04-14,Peru,5238.0,3.6655003498950314
2020-04-15,Peru,4958.0,3.314171122994652
2020-04-16,Peru,7349.0,4.505824647455548
2020-04-17,Peru,7133.0,2.3627028817489233
2020-04-18,Peru,8233.0,2.1428943258719415
2020-04-19,Peru,7592.0,1.7647605764760577
2020-04-20,Peru,7572.0,1.484123872990984
2020-04-21,Peru,8109.0,1.5481099656357389
2020-04-22,Peru,8806.0,1.7761194029850746
2020-04-23,Peru,7534.0,1.0251734929922438
2020-04-24,Peru,7775.0,1.0900042058040096
2020-04-25,Peru,7425.0,0.9018583748329891
2020-04-26,Peru,8159.0,1.0746838777660694
2020-04-27,Peru,10911.0,1.4409667194928684
2020-04-28,Peru,11889.0,1.4661487236403996
2020-04-29,Peru,12374.0,1.4051782875312286
2020-04-30,Peru,13353.0,1.7723652774090788
2020-05-01,Peru,14681.0,1.8882315112540193
2020-05-02,Peru,16062.0,2.1632323232323234
2020-05-03,Peru,18811.0,2.305552150998897
2020-05-04,Peru,17203.0,1.5766657501603887
2020-05-05,Peru,18411.0,1.5485743123896039
2020-05-06,Peru,18673.0,1.5090512364635527
2020-05-07,Peru,19999.0,1.4977158690930876
2020-05-08,Peru,20886.0,1.4226551324841632
2020-05-09,Peru,21550.0,1.3416760054787698
2020-05-10,Peru,21388.0,1.1369943118388177
2020-05-11,Peru,22481.0,1.306806952275766
2020-05-12,Peru,21379.0,1.1612079734941068
2020-05-13,Peru,21450.0,1.1487173994537567
2020-05-14,Peru,20870.0,1.0435521776088805
2020-05-15,Peru,21489.0,1.0288710140764148
2020-05-16,Peru,22078.0,1.0245011600928073
2020-05-17,Peru,22648.0,1.058911539180849
2020-05-18,Peru,23526.0,1.0464836973444243
2020-05-19,Peru,24966.0,1.1677814677955003
2020-05-20,Peru,26111.0,1.2172960372960373
2020-05-21,Peru,27424.0,1.3140392908481073
2020-05-22,Peru,27714.0,1.2896830936758341
2020-05-23,Peru,28165.0,1.2757043210435728
2020-05-24,Peru,27203.0,1.2011215118332745
2020-05-25,Peru,27213.0,1.1567202244325427
2020-05-26,Peru,27686.0,1.1089481695105343
2020-05-27,Peru,29046.0,1.1124047336371645
2020-05-28,Peru,30268.0,1.1037047841306884
2020-05-29,Peru,31885.0,1.1505015515623873
2020-05-30,Peru,33010.0,1.172022013136872
2020-05-31,Peru,36587.0,1.3449619527258023
2020-06-01,Peru,39917.0,1.466835703524051
2020-06-02,Peru,44517.0,1.6079245828216426
2020-06-03,Peru,46060.0,1.5857605177993528
2020-06-04,Peru,45133.0,1.4911127263116162
2020-06-05,Peru,43009.0,1.3488787831268623
2020-06-06,Peru,41419.0,1.2547409875795215
2020-06-07,Peru,39115.0,1.069095580397409
2020-06-08,Peru,36087.0,0.9040509056291806
2020-06-09,Peru,32039.0,0.7197025855291237
2020-06-10,Peru,29657.0,0.6438775510204081
2020-06-11,Peru,28852.0,0.6392661688786475
2020-06-12,Peru,29909.0,0.6954125880629636
2020-06-13,Peru,31590.0,0.7626934498660035
2020-06-14,Peru,33349.0,0.8525885210277387
2020-06-15,Peru,33374.0,0.9248205725053343
2020-06-16,Peru,33221.0,1.0368925372202629
2020-06-17,Peru,33296.0,1.1227029031931752
2020-06-18,Peru,33420.0,1.1583252460834603
2020-06-19,Peru,32085.0,1.0727540205289379
2020-06-20,Peru,29600.0,0.9370053814498259
2020-06-21,Peru,27176.0,0.8148969984107469
2020-06-22,Peru,26206.0,0.7852220291244681
2020-06-23,Peru,25200.0,0.7585563348484392
2020-06-24,Peru,24455.0,0.7344726093224412
2020-06-25,Peru,23654.0,0.7077797725912627
2020-06-26,Peru,23781.0,0.7411874707807387
2020-06-27,Peru,24214.0,0.8180405405405405
2020-06-28,Peru,24439.0,0.8992861348248454
2020-06-29,Peru,24651.0,0.9406624437151797
2020-06-30,Peru,24483.0,0.971547619047619
2020-07-01,Peru,24918.0,1.0189327335923124
2020-07-02,Peru,24403.0,1.0316648347002622
2020-07-03,Peru,23788.0,1.000294352634456
2020-07-04,Peru,23402.0,0.9664656810109854
2020-07-05,Peru,23235.0,0.9507344817709399
2020-07-06,Peru,23091.0,0.9367165632225873
2020-07-07,Peru,23299.0,0.9516399134093044
2020-07-08,Peru,23338.0,0.9365920218316077
2020-07-09,Peru,24065.0,0.9861492439454166
2020-07-10,Peru,24434.0,1.0271565495207668
2020-07-11,Peru,24444.0,1.044526108879583
2020-07-12,Peru,24047.0,1.0349472778136433
2020-07-13,Peru,23630.0,1.0233424277857175
2020-07-14,Peru,23608.0,1.0132623717756126
2020-07-15,Peru,24420.0,1.0463621561402006
2020-07-16,Peru,24589.0,1.0217743611053398
2020-07-17,Peru,24813.0,1.0155111729557174
2020-07-18,Peru,25138.0,1.0283914252986417
2020-07-19,Peru,25891.0,1.0766831621408075
2020-07-20,Peru,26790.0,1.1337283114684722
2020-07-21,Peru,27264.0,1.1548627583869875
2020-07-22,Peru,27558.0,1.1285012285012286
2020-07-23,Peru,28220.0,1.1476676562690633
2020-07-24,Peru,28826.0,1.1617297384435579
2020-07-25,Peru,29510.0,1.1739199618108043
2020-07-26,Peru,30424.0,1.1750801436792708
2020-07-27,Peru,30384.0,1.134154535274356
2020-07-28,Peru,31207.0,1.1446229460093897
2020-07-29,Peru,32036.0,1.1624936497568763
2020-07-30,Peru,32918.0,1.1664776754075123
2020-07-31,Peru,34133.0,1.1841046277665996
2020-08-01,Peru,36396.0,1.2333446289393426
2020-08-02,Peru,38774.0,1.2744543781225348
2020-08-03,Peru,42299.0,1.3921471827277514
2020-08-04,Peru,44053.0,1.4116384144582945
2020-08-05,Peru,43383.0,1.3541952803096517
2020-08-06,Peru,44885.0,1.3635397047208215
2020-08-07,Peru,46941.0,1.375238039433979
2020-08-08,Peru,47917.0,1.3165457742609077
2020-08-09,Peru,49140.0,1.2673440965595502
2020-08-10,Peru,48829.0,1.154377172037164
2020-08-11,Peru,49174.0,1.1162463396363471
2020-08-12,Peru,50033.0,1.1532858492958071
2020-08-13,Peru,49790.0,1.1092792692436226
2020-08-14,Peru,50931.0,1.0850003195500735
2020-08-15,Peru,52587.0,1.097460191581276
2020-08-16,Peru,52421.0,1.0667684167684168
2020-08-17,Peru,54791.0,1.1220995719756701
2020-08-18,Peru,57922.0,1.1778988896571359
2020-08-19,Peru,58360.0,1.166430156096976
2020-08-20,Peru,59641.0,1.197850974091183
2020-08-21,Peru,59865.0,1.1754137951345938
2020-08-22,Peru,59063.0,1.1231483066157035
2020-08-23,Peru,59771.0,1.1402109841475745
2020-08-24,Peru,59433.0,1.0847219433848625
2020-08-25,Peru,58380.0,1.0079071855253616
2020-08-26,Peru,58945.0,1.0100239890335847
2020-08-27,Peru,58061.0,0.9735081571402223
2020-08-28,Peru,54958.0,0.9180322392048776
2020-08-29,Peru,54938.0,0.9301593214025702
2020-08-30,Peru,53894.0,0.9016747252011845
2020-08-31,Peru,54199.0,0.911934447192637
2020-09-01,Peru,52840.0,0.9051044878383008
2020-09-02,Peru,51599.0,0.8753753499024515
2020-09-03,Peru,49747.0,0.8568057732384905
2020-09-04,Peru,50059.0,0.9108592015721096
2020-09-05,Peru,48148.0,0.8764061305471622
2020-09-06,Peru,46887.0,0.869985527145879
2020-09-07,Peru,44267.0,0.8167493865200465
2020-09-08,Peru,42811.0,0.8102006056018168
2020-09-09,Peru,39538.0,0.7662551599837206
2020-09-10,Peru,39061.0,0.7851930769694655
2020-09-11,Peru,39339.0,0.7858526938212909
2020-09-12,Peru,39922.0,0.8291517820054831
2020-09-13,Peru,39822.0,0.8493185744449421
2020-09-14,Peru,39130.0,0.8839541870919647
2020-09-15,Peru,39642.0,0.9259769685361239
2020-09-16,Peru,42285.0,1.069477464717487
2020-09-17,Peru,41830.0,1.0708891221422903
2020-09-18,Peru,41624.0,1.0580848521823127
2020-09-19,Peru,40031.0,1.0027303241320575
2020-09-20,Peru,39742.0,0.99799106021797
2020-09-21,Peru,40033.0,1.023076923076923
2020-09-22,Peru,39276.0,0.9907673679430906
2020-09-23,Peru,39036.0,0.9231642426392338
2020-09-24,Peru,38526.0,0.9210136265837915
2020-09-25,Peru,38295.0,0.9200221026330963
2020-09-26,Peru,38832.0,0.9700482126352077
2020-09-27,Peru,38172.0,0.9604951940013084
2020-09-28,Peru,37277.0,0.931156795643594
2020-09-29,Peru,36407.0,0.9269528465220491
2020-09-30,Peru,35818.0,0.9175632749257095
2020-10-01,Peru,35222.0,0.9142397342054717
2020-10-02,Peru,32134.0,0.8391173782478131
2020-10-03,Peru,29367.0,0.7562577255871447
2020-10-04,Peru,26980.0,0.7068007963952635
2020-10-05,Peru,24843.0,0.6664431150575422
2020-10-06,Peru,22867.0,0.6280934985030351
2020-10-07,Peru,21285.0,0.594254285554749
2020-10-08,Peru,21161.0,0.6007892794276305
2020-10-09,Peru,20833.0,0.6483164249704363
2020-10-10,Peru,20317.0,0.6918309667313651
2020-10-11,Peru,21791.0,0.8076723498888065
2020-10-12,Peru,21103.0,0.8494545747293
2020-10-13,Peru,21202.0,0.927187650325797
2020-10-14,Peru,21172.0,0.9946910970166785
2020-10-15,Peru,21045.0,0.9945182174755446
2020-10-16,Peru,21289.0,1.0218883502136034
2020-10-17,Peru,21126.0,1.0398188708962937
2020-10-18,Peru,19062.0,0.8747648111605709
2020-10-19,Peru,19461.0,0.9221911576553097
2020-10-20,Peru,19304.0,0.9104801433826998
2020-10-21,Peru,19705.0,0.9307103721896844
2020-10-22,Peru,20144.0,0.9571869802803517
2020-10-23,Peru,19934.0,0.9363521067217812
2020-10-24,Peru,20136.0,0.9531383129792672
2020-10-25,Peru,20699.0,1.0858776623649145
2020-10-26,Peru,20665.0,1.0618673243923744
2020-10-27,Peru,20040.0,1.0381268130957315
2020-10-28,Peru,19698.0,0.9996447602131439
2020-10-29,Peru,18379.0,0.9123808578236696
2020-10-30,Peru,18043.0,0.9051369519414066
2020-10-31,Peru,17718.0,0.8799165673420739
2020-11-01,Peru,17064.0,0.8243876515773709
2020-11-02,Peru,16289.0,0.7882409871763852
2020-11-03,Peru,16196.0,0.808183632734531
2020-11-04,Peru,15971.0,0.8107929739059803
2020-11-05,Peru,16405.0,0.8925948092932151
2020-11-06,Peru,16859.0,0.9343789835393227
2020-11-07,Peru,17128.0,0.9667005305339204
2020-11-08,Peru,17323.0,1.0151781528363806
2020-11-09,Peru,17507.0,1.0747743876235496
2020-11-10,Peru,17422.0,1.0756977031365769
2020-11-11,Peru,16982.0,1.063302235301484
2020-11-12,Peru,16529.0,1.0075586711368485
2020-11-13,Peru,16219.0,0.9620380805504478
2020-11-14,Peru,15515.0,0.9058267164876226
2020-11-15,Peru,15147.0,0.8743866535819431
2020-11-16,Peru,14889.0,0.8504598160735706
2020-11-17,Peru,14678.0,0.8424979910458041
2020-11-18,Peru,14741.0,0.8680367447885997
2020-11-19,Peru,14500.0,0.8772460523927642
2020-11-20,Peru,13945.0,0.8597940686848757
2020-11-21,Peru,13680.0,0.881727360618756
2020-11-22,Peru,13437.0,0.887106357694593
2020-11-23,Peru,13182.0,0.8853516018537175
2020-11-24,Peru,12659.0,0.8624471998909933
2020-11-25,Peru,12289.0,0.8336612170137712
2020-11-26,Peru,12508.0,0.8626206896551725
2020-11-27,Peru,12508.0,0.8969523126568663
2020-11-28,Peru,12430.0,0.908625730994152
2020-11-29,Peru,12237.0,0.9106943514177271
2020-11-30,Peru,12287.0,0.9321043847671067
2020-12-01,Peru,12860.0,1.0158780314400822
2020-12-02,Peru,13048.0,1.0617625518756613
2020-12-03,Peru,12789.0,1.0224656220019188
2020-12-04,Peru,12616.0,1.0086344739366806
2020-12-05,Peru,12499.0,1.0055510860820596
2020-12-06,Peru,12536.0,1.024434093323527
2020-12-07,Peru,12320.0,1.0026857654431514
2020-12-08,Peru,11382.0,0.8850699844479004
2020-12-09,Peru,11511.0,0.8822041692213366
2020-12-10,Peru,11393.0,0.8908436937993588
2020-12-11,Peru,10237.0,0.811429930247305
2020-12-12,Peru,10265.0,0.8212657012561004
2020-12-13,Peru,10083.0,0.8043235481812381
2020-12-14,Peru,10357.0,0.8406655844155844
2020-12-15,Peru,11061.0,0.9717975751186083
2020-12-16,Peru,11014.0,0.9568239075666753
2020-12-17,Peru,11054.0,0.9702448872114456
2020-12-18,Peru,12145.0,1.1863827293152291
2020-12-19,Peru,12407.0,1.2086702386751096
2020-12-20,Peru,12817.0,1.271149459486264
2020-12-21,Peru,12854.0,1.2410929805928357
2020-12-22,Peru,12544.0,1.1340746767923333
2020-12-23,Peru,12345.0,1.1208461957508626
2020-12-24,Peru,12478.0,1.128822145829564
2020-12-25,Peru,12806.0,1.054425689584191
2020-12-26,Peru,12464.0,1.004594180704441
2020-12-27,Peru,11786.0,0.9195599594288835
2020-12-28,Peru,10419.0,0.8105648047300451
2020-12-29,Peru,10140.0,0.8083545918367347
2020-12-30,Peru,10433.0,0.8451194815714864
2020-12-31,Peru,10343.0,0.8288988619971149
2021-01-01,Peru,10351.0,0.8082929876620334
2021-01-02,Peru,11155.0,0.8949775353016688
2021-01-03,Peru,11653.0,0.9887154250806041
2021-01-04,Peru,11781.0,1.130722718111143
2021-01-05,Peru,11818.0,1.1654832347140038
2021-01-06,Peru,12150.0,1.1645739480494584
2021-01-07,Peru,11522.0,1.1139901382577588
2021-01-08,Peru,11818.0,1.1417254371558303
2021-01-09,Peru,11553.0,1.0356790676826535
2021-01-10,Peru,12272.0,1.0531193684029863
2021-01-11,Peru,14176.0,1.2032934385875562
2021-01-12,Peru,15709.0,1.3292435268234897
2021-01-13,Peru,16292.0,1.3409053497942387
2021-01-14,Peru,18213.0,1.5807151536191633
2021-01-15,Peru,19208.0,1.6253173125740397
2021-01-16,Peru,21972.0,1.9018436769670215
2021-01-17,Peru,26552.0,2.1636245110821384
2021-01-18,Peru,28292.0,1.9957674943566592
2021-01-19,Peru,29725.0,1.892227385575148
2021-01-20,Peru,31452.0,1.930518045666585
2021-01-21,Peru,32983.0,1.8109592049634877
2021-01-22,Peru,35035.0,1.8239795918367347
2021-01-23,Peru,34245.0,1.5585745494265428
2021-01-24,Peru,32073.0,1.2079316059053933
2021-01-25,Peru,33371.0,1.179520712568924
2021-01-26,Peru,34104.0,1.1473170731707316
2021-01-27,Peru,33993.0,1.080789774895078
2021-01-28,Peru,34025.0,1.0315920322590426
2021-01-29,Peru,35295.0,1.007421150278293
2021-01-30,Peru,36778.0,1.0739670024821142
2021-01-31,Peru,37779.0,1.1779066504536526
2021-02-01,Peru,39084.0,1.171196547900872
2021-02-02,Peru,39226.0,1.150187661271405
2021-02-03,Peru,39921.0,1.1743888447621569
2021-02-04,Peru,42525.0,1.2498163115356355
2021-02-05,Peru,44367.0,1.257033574160646
2021-02-06,Peru,45367.0,1.233536353254663
2021-02-07,Peru,47170.0,1.248577251912438
2021-02-08,Peru,47456.0,1.2142053014021084
2021-02-09,Peru,48459.0,1.2353795951664712
2021-02-10,Peru,48505.0,1.215024673730618
2021-02-11,Peru,47014.0,1.1055614344503233
2021-02-12,Peru,45165.0,1.0179863411995402
2021-02-13,Peru,47257.0,1.0416602376176516
2021-02-14,Peru,47703.0,1.0112995548017807
2021-02-15,Peru,46727.0,0.9846384018880647
2021-02-16,Peru,48600.0,1.0029096762211354
2021-02-17,Peru,47280.0,0.9747448716627152
2021-02-18,Peru,47951.0,1.019930233547454
2021-02-19,Peru,48635.0,1.0768294032990147
2021-02-20,Peru,49495.0,1.0473580633556934
2021-02-21,Peru,48775.0,1.0224723811919585
2021-02-22,Peru,48694.0,1.0420955764333255
2021-02-23,Peru,48011.0,0.987880658436214
2021-02-24,Peru,48256.0,1.020642978003384
2021-02-25,Peru,48768.0,1.0170382265229088
2021-02-26,Peru,48662.0,1.0005551557520305
2021-02-27,Peru,46918.0,0.947934134761087
2021-02-28,Peru,46840.0,0.9603280369041517
2021-03-01,Peru,47964.0,0.9850084199285333
2021-03-02,Peru,46496.0,0.9684447314157172
2021-03-03,Peru,46182.0,0.9570208885941645
2021-03-04,Peru,44800.0,0.9186351706036745
2021-03-05,Peru,44170.0,0.9076897784719082
2021-03-06,Peru,41125.0,0.8765292638219873
2021-03-07,Peru,41931.0,0.8951964133219471
2021-03-08,Peru,41101.0,0.8569135184721874
2021-03-09,Peru,41371.0,0.8897754645560908
2021-03-10,Peru,41528.0,0.8992248062015504
2021-03-11,Peru,41726.0,0.9313839285714286
2021-03-12,Peru,42488.0,0.9619198551052751
2021-03-13,Peru,44724.0,1.0875136778115502
2021-03-14,Peru,44316.0,1.056879158617729
2021-03-15,Peru,42999.0,1.0461789250869808
2021-03-16,Peru,41230.0,0.9965918155229508
2021-03-17,Peru,44507.0,1.0717347331920632
2021-03-18,Peru,47581.0,1.1403201840579016
2021-03-19,Peru,48141.0,1.1330493315759744
2021-03-20,Peru,48950.0,1.0944906537876755
2021-03-21,Peru,49035.0,1.1064852423503926
2021-03-22,Peru,52816.0,1.2283076350612805
2021-03-23,Peru,53920.0,1.307785593014795
2021-03-24,Peru,53816.0,1.2091581099602309
2021-03-25,Peru,53655.0,1.1276559971417162
2021-03-26,Peru,56921.0,1.1823809227062172
2021-03-27,Peru,56944.0,1.1633094994892748
2021-03-28,Peru,60739.0,1.2386866523911493
2021-03-29,Peru,60194.0,1.139692517418964
2021-03-30,Peru,63556.0,1.1787091988130565
2021-03-31,Peru,60331.0,1.1210606511074774
2021-04-01,Peru,58818.0,1.0962258876153201
2021-04-02,Peru,56288.0,0.9888793239753343
2021-04-03,Peru,61258.0,1.0757586400674346
2021-04-04,Peru,55961.0,0.921335550470044
2021-04-05,Peru,52988.0,0.8802870718011762
2021-04-06,Peru,52485.0,0.825807162187677
2021-04-07,Peru,57088.0,0.9462465399214334
2021-04-08,Peru,58516.0,0.9948655173586317
2021-04-09,Peru,59091.0,1.0497974701534962
2021-04-10,Peru,56141.0,0.9164680531522413
2021-04-11,Peru,60174.0,1.0752845731848966
2021-04-12,Peru,65806.0,1.2419038272816487
2021-04-13,Peru,65327.0,1.2446794322187291
2021-04-14,Peru,63111.0,1.105503783632287
2021-04-15,Peru,61114.0,1.0443981133365234
2021-04-16,Peru,59839.0,1.0126584420639353
2021-04-17,Peru,63199.0,1.125719171372081
2021-04-18,Peru,60532.0,1.0059494133678997
2021-04-19,Peru,57859.0,0.8792359359328936
2021-04-20,Peru,57063.0,0.873497941126946
2021-04-21,Peru,54467.0,0.8630349701319897
2021-04-22,Peru,59381.0,0.9716431586870439
2021-04-23,Peru,59069.0,0.9871321379033741
2021-04-24,Peru,53543.0,0.847212772353993
2021-04-25,Peru,56604.0,0.9351087028348642
2021-04-26,Peru,56524.0,0.976926666551444
2021-04-27,Peru,56818.0,0.9957064998335173
2021-04-28,Peru,60399.0,1.1089099821910515
2021-04-29,Peru,55974.0,0.9426247452888972
2021-04-30,Peru,56533.0,0.9570671587465507
2021-05-01,Peru,57392.0,1.071886147582317
2021-05-02,Peru,53790.0,0.9502861988552046
2021-05-03,Peru,50765.0,0.8981140754369825
2021-05-04,Peru,49423.0,0.8698475835122672
2021-05-05,Peru,45941.0,0.7606251759135085
2021-05-06,Peru,43627.0,0.7794154428841963
2021-05-07,Peru,41118.0,0.7273274016945854
2021-05-08,Peru,40673.0,0.7086876219682186
2021-05-09,Peru,40020.0,0.7440044617958729
2021-05-10,Peru,40141.0,0.7907219541022358
2021-05-11,Peru,39292.0,0.7950144669485867
2021-05-12,Peru,39243.0,0.8542043055223003
2021-05-13,Peru,39550.0,0.9065486969078782
2021-05-14,Peru,41182.0,1.0015564959385184
2021-05-15,Peru,40645.0,0.9993115826223785
2021-05-16,Peru,39584.0,0.9891054472763618
2021-05-17,Peru,39540.0,0.9850277770857726
2021-05-18,Peru,38762.0,0.9865112491092334
2021-05-19,Peru,39964.0,1.0183727034120735
2021-05-20,Peru,39661.0,1.0028065739570164
2021-05-21,Peru,37976.0,0.9221504540818805
2021-05-22,Peru,37044.0,0.9114036166810185
2021-05-23,Peru,36517.0,0.922519199676637
2021-05-24,Peru,36255.0,0.9169195751138088
2021-05-25,Peru,36237.0,0.9348588824106083
2021-05-26,Peru,33589.0,0.8404814332899609
2021-05-27,Peru,34355.0,0.8662161821436676
2021-05-28,Peru,33630.0,0.8855593006109121
2021-05-29,Peru,31694.0,0.8555771514955188
2021-05-30,Peru,31989.0,0.8760029575266315
2021-05-31,Peru,30800.0,0.8495379947593436
2021-06-01,Peru,30180.0,0.8328504015233049
2021-06-02,Peru,32141.0,0.9568906487242848
2021-06-03,Peru,28832.0,0.8392373744724203
2021-06-04,Peru,28187.0,0.8381504608980077
2021-06-05,Peru,26639.0,0.8405060894806587
2021-06-06,Peru,28611.0,0.8944012004126418
2021-06-07,Peru,28740.0,0.9331168831168831
2021-06-08,Peru,28101.0,0.9311133200795229
