fecha,pais,incidencia_7d
2021-10-28,Ecuador,1.4202473524269017
2021-10-29,Ecuador,1.2110574207206817
2021-10-30,Ecuador,1.1124736598016585
2021-10-31,Ecuador,1.298420265762743
2021-11-01,Ecuador,1.2791844099736651
2021-11-02,Ecuador,1.3064352056748585
2021-11-03,Ecuador,2.0165588818883093
2021-11-04,Ecuador,1.8947317952241514
2021-11-05,Ecuador,1.6887478394827775
2021-11-06,Ecuador,1.9468289046529033
2021-11-07,Ecuador,1.6382537180364487
2021-11-08,Ecuador,1.7504628768060684
2021-11-09,Ecuador,1.779316660489685
2021-11-10,Ecuador,1.1100691778280238
2021-11-11,Ecuador,1.0715974662498684
2021-11-12,Ecuador,1.0307212726980783
2021-11-13,Ecuador,0.5618472878393097
2021-11-14,Ecuador,1.846642155751457
2021-11-15,Ecuador,1.8530541076811495
2021-11-16,Ecuador,1.8514511196987264
2021-11-17,Ecuador,2.269830983111166
2021-11-18,Ecuador,2.269830983111166
2021-11-19,Ecuador,2.5832151336748903
2021-11-20,Ecuador,3.0416696966479084
2021-11-21,Ecuador,2.0582365694313114
2021-11-22,Ecuador,2.014154399914675
2021-11-23,Ecuador,2.0526261114928306
2021-11-24,Ecuador,1.6350477420716025
2021-11-25,Ecuador,1.998124520090444
2021-11-26,Ecuador,2.0959067870182553
2021-11-27,Ecuador,1.9836976282486354
2021-11-28,Ecuador,1.835421239874495
2021-11-29,Ecuador,1.926791554872614
2021-11-30,Ecuador,1.9612557964947115
2021-12-01,Ecuador,1.9540423505738074
2021-12-02,Ecuador,1.9620572904859233
2021-12-03,Ecuador,1.8354212398744951
2021-12-04,Ecuador,1.8201928540414751
2021-12-05,Ecuador,1.966064760441981
2021-12-06,Ecuador,2.0510231235104075
2021-12-07,Ecuador,2.0430081835982916
2021-12-08,Ecuador,2.07266346127312
2021-12-09,Ecuador,1.7015717433421627
2021-12-10,Ecuador,1.9540423505738074
2021-12-11,Ecuador,2.9703367314300784
2021-12-12,Ecuador,3.077736926252429
2021-12-13,Ecuador,3.2187998687056654
2021-12-14,Ecuador,3.2925373158971305
2021-12-15,Ecuador,3.3117731716862076
2021-12-16,Ecuador,3.783051638518611
2021-12-17,Ecuador,3.7117186733007808
2021-12-18,Ecuador,2.8909888263001333
2021-12-19,Ecuador,2.964726273491597
2021-12-20,Ecuador,2.8741574524846905
2021-12-21,Ecuador,2.8653410185813626
2021-12-22,Ecuador,2.9110261760804224
2021-12-23,Ecuador,3.239638712477166
2021-12-24,Ecuador,3.4303942823855196
2021-12-25,Ecuador,3.773433710624072
2021-12-26,Ecuador,4.199027019957415
2021-12-27,Ecuador,4.252727117368591
2021-12-28,Ecuador,4.255131599342226
2021-12-29,Ecuador,4.600575509554412
2021-12-30,Ecuador,4.71679213828009
2021-12-31,Ecuador,5.420503862563849
2022-01-01,Ecuador,5.6617535539185315
2022-01-02,Ecuador,6.452026629253139
2022-01-03,Ecuador,7.644649688175957
2022-01-04,Ecuador,8.001314514265106
2022-01-05,Ecuador,8.208099963997691
2022-01-06,Ecuador,8.281837411189155
2022-01-07,Ecuador,9.195540561170345
2022-01-08,Ecuador,10.230269303824484
2022-01-09,Ecuador,9.511329193707706
2022-01-10,Ecuador,10.113251181107595
2022-01-11,Ecuador,12.028821820103246
2022-01-12,Ecuador,12.810278461534526
2022-01-13,Ecuador,19.307188754295517
2022-01-14,Ecuador,25.325607134303198
2022-01-15,Ecuador,27.021568419706878
2022-01-16,Ecuador,33.38783519190038
2022-01-17,Ecuador,39.909591798388924
2022-01-18,Ecuador,46.26784363067031
2022-01-19,Ecuador,48.34852203185556
2022-01-20,Ecuador,48.57855080733327
2022-01-21,Ecuador,48.63946435066534
2022-01-22,Ecuador,51.6009846481921
2022-01-23,Ecuador,49.469812125560544
2022-01-24,Ecuador,48.835830378512185
2022-01-25,Ecuador,45.14254606700927
2022-01-26,Ecuador,43.73031365449448
2022-01-27,Ecuador,42.289227458296075
2022-01-28,Ecuador,38.51338926569837
2022-01-29,Ecuador,39.41667299379382
2022-01-30,Ecuador,42.01511651330173
2022-01-31,Ecuador,40.85455321402737
2022-02-01,Ecuador,38.77467630683335
2022-02-02,Ecuador,38.447666758419025
2022-02-03,Ecuador,37.99001368943722
2022-02-04,Ecuador,38.6400253163098
2022-02-05,Ecuador,36.396643634908614
2022-02-06,Ecuador,35.45488819523502
2022-02-07,Ecuador,32.430049872402556
2022-02-08,Ecuador,31.570046819832537
2022-02-09,Ecuador,31.680652990619738
2022-02-10,Ecuador,30.698822851385565
2022-02-11,Ecuador,28.574062280683695
2022-02-12,Ecuador,29.056561663393058
2022-02-13,Ecuador,26.047753220384823
2022-02-14,Ecuador,24.711662737035134
2022-02-15,Ecuador,24.037606290426204
2022-02-16,Ecuador,23.0469597172887
2022-02-17,Ecuador,21.439162770918294
2022-02-18,Ecuador,22.005017528713662
2022-02-19,Ecuador,19.144485474079566
2022-02-20,Ecuador,17.434097296834075
2022-02-21,Ecuador,17.256967124776317
2022-02-22,Ecuador,16.627794341675237
2022-02-23,Ecuador,16.207009996289163
2022-02-24,Ecuador,15.143427469951408
2022-02-25,Ecuador,13.033093791091344
2022-02-26,Ecuador,12.01118895229659
2022-02-27,Ecuador,11.413274434852758
2022-02-28,Ecuador,10.460298079302202
2022-03-01,Ecuador,10.035506263960071
2022-03-02,Ecuador,9.82150736830658
2022-03-03,Ecuador,8.054213117685068
2022-03-04,Ecuador,6.952158879769158
2022-03-05,Ecuador,6.777433189685036
2022-03-06,Ecuador,6.979409675470352
2022-03-07,Ecuador,7.123678593888434
2022-03-08,Ecuador,7.348096911427675
2022-03-09,Ecuador,7.348096911427675
2022-03-10,Ecuador,8.390840593993927
2022-03-11,Ecuador,9.407134974850198
2022-03-12,Ecuador,8.681782912803728
2022-03-13,Ecuador,7.974865212555122
2022-03-14,Ecuador,6.7990735274477485
2022-03-15,Ecuador,6.260469565353573
2022-03-16,Ecuador,6.200357516012706
2022-03-17,Ecuador,5.614465408437048
2022-03-18,Ecuador,5.278639426119399
2022-03-19,Ecuador,4.682327896657992
2022-03-20,Ecuador,3.960181810576367
2022-03-21,Ecuador,3.7405724569843963
2022-03-22,Ecuador,3.710115685318357
2022-03-23,Ecuador,3.6492021419862772
2022-03-24,Ecuador,3.2724999661168392
2022-03-25,Ecuador,2.5094776864834247
2022-03-26,Ecuador,2.8364872348977452
2022-03-27,Ecuador,3.1162086378305838
2022-03-28,Ecuador,3.8672085075958242
2022-03-29,Ecuador,3.93132802689275
2022-03-30,Ecuador,3.9714027264533285
2022-03-31,Ecuador,4.041132703688736
2022-04-01,Ecuador,4.1990270199574145
2022-04-02,Ecuador,3.8648040256221896
2022-04-03,Ecuador,3.5698542368563317
2022-04-04,Ecuador,2.7763751855568772
2022-04-05,Ecuador,2.7258810641105486
2022-04-06,Ecuador,2.5198971083691752
2022-04-07,Ecuador,2.3884520938104776
2022-04-08,Ecuador,2.2802504049969157
2022-04-09,Ecuador,1.9500348806177485
2022-04-10,Ecuador,1.8626720355756874
2022-04-11,Ecuador,2.4429536852128644
2022-04-12,Ecuador,2.357995322144437
2022-04-13,Ecuador,2.458182071045884
2022-04-14,Ecuador,2.1760561861394114
2022-04-15,Ecuador,1.9812931462749996
2022-04-16,Ecuador,2.0277797977652705
2022-04-17,Ecuador,2.118348618772178
2022-04-18,Ecuador,1.2823903859385104
2022-04-19,Ecuador,1.2992217597539533
2022-04-20,Ecuador,1.2078514447558344
2022-04-21,Ecuador,1.270367976070337
2022-04-22,Ecuador,1.3136486515957615
2022-04-23,Ecuador,1.204645468790988
2022-04-24,Ecuador,1.0683914902850211
2022-04-25,Ecuador,1.155754335327082
2022-04-26,Ecuador,1.1228930816874079
2022-04-27,Ecuador,1.1236945756786194
2022-04-28,Ecuador,1.1220915876961963
2022-04-29,Ecuador,1.0635825263377519
2022-04-30,Ecuador,1.1277020456346774
2022-05-01,Ecuador,1.1188856117313501
2022-05-02,Ecuador,1.1757916851073718
2022-05-03,Ecuador,1.1309080215995235
2022-05-04,Ecuador,1.2631545301494327
2022-05-05,Ecuador,1.1108706718192345
2022-05-06,Ecuador,1.1236945756786196
2022-05-07,Ecuador,1.1236945756786196
2022-05-08,Ecuador,1.0740019482235021
2022-05-09,Ecuador,1.0074779469529418
2022-05-10,Ecuador,1.0683914902850211
2022-05-11,Ecuador,0.9161076319548229
2022-05-12,Ecuador,0.8736284504206095
2022-05-13,Ecuador,0.8447746667369931
2022-05-14,Ecuador,0.8760329323942442
2022-05-15,Ecuador,0.969807729365998
2022-05-16,Ecuador,1.0539645984432129
2022-05-17,Ecuador,1.1509453713798128
2022-05-18,Ecuador,1.1725857091425254
2022-05-19,Ecuador,1.199035010852507
2022-05-20,Ecuador,1.2375067224306626
2022-05-21,Ecuador,1.167776745195256
2022-05-22,Ecuador,1.290405325850626
2022-05-23,Ecuador,1.4579175700138443
2022-05-24,Ecuador,1.710388177245489
2022-05-25,Ecuador,1.7713017205775685
2022-05-26,Ecuador,1.7696987325951452
2022-05-27,Ecuador,1.6005835004495037
2022-05-28,Ecuador,1.8730914574614377
2022-05-29,Ecuador,1.9235855789077667
2022-05-30,Ecuador,2.0662515093434264
2022-05-31,Ecuador,2.030985773730117
2022-06-01,Ecuador,2.054229099475253
2022-06-02,Ecuador,2.1087306908776395
2022-06-03,Ecuador,2.695424292444509
2022-06-04,Ecuador,5.733888013127571
2022-06-05,Ecuador,5.782779146591477
2022-06-06,Ecuador,6.102575249084894
2022-06-07,Ecuador,6.395120555877118
2022-06-08,Ecuador,6.440805713376177
2022-06-09,Ecuador,6.429584797499214
2022-06-10,Ecuador,6.433592267455272
2022-06-11,Ecuador,3.9361369908400197
2022-06-12,Ecuador,4.187004610089241
2022-06-13,Ecuador,4.19662253798378
2022-06-14,Ecuador,4.351310878287613
2022-06-15,Ecuador,4.435467747364828
2022-06-16,Ecuador,4.367340758111845
2022-06-17,Ecuador,4.771293729682475
2022-06-18,Ecuador,4.9836896373535415
2022-06-19,Ecuador,5.297875281908477
2022-06-20,Ecuador,5.58481013076222
2022-06-21,Ecuador,5.892583823387462
2022-06-22,Ecuador,6.1049797310585285
2022-06-23,Ecuador,6.2636755413184195
2022-06-24,Ecuador,6.429584797499215
2022-06-25,Ecuador,6.446416171314659
2022-06-26,Ecuador,6.415157905657407
2022-06-27,Ecuador,6.540992462277623
2022-06-28,Ecuador,6.3542443623253275
2022-06-29,Ecuador,6.373480218114405
2022-06-30,Ecuador,6.470460991051006
2022-07-01,Ecuador,6.6924748266166105
2022-07-02,Ecuador,6.526565570435815
2022-07-03,Ecuador,6.508131208637949
2022-07-04,Ecuador,6.23321876965238
2022-07-05,Ecuador,6.117803634917913
2022-07-06,Ecuador,5.912621173167751
2022-07-07,Ecuador,5.769955242732093
2022-07-08,Ecuador,5.715453651329706
2022-07-09,Ecuador,5.619274372384317
2022-07-10,Ecuador,5.8485016538708265
2022-07-11,Ecuador,6.247645661494189
2022-07-12,Ecuador,6.661216560959359
2022-07-13,Ecuador,6.706901718458418
2022-07-14,Ecuador,6.779837671658671
2022-07-15,Ecuador,7.377752189102503
2022-07-16,Ecuador,8.66174556302344
2022-07-17,Ecuador,9.32618408173783
2022-07-18,Ecuador,9.770211752869042
2022-07-19,Ecuador,10.776888205830772
2022-07-20,Ecuador,10.94440044999399
2022-07-21,Ecuador,11.083860404464803
2022-07-22,Ecuador,12.258850595580967
2022-07-23,Ecuador,12.49048235904111
2022-07-24,Ecuador,13.12205962411583
2022-07-25,Ecuador,13.7921086007687
2022-07-26,Ecuador,14.9350390322364
2022-07-27,Ecuador,15.246820194817701
2022-07-28,Ecuador,15.513717693891154
2022-07-29,Ecuador,14.34353646672226
2022-07-30,Ecuador,14.47578297527217
2022-07-31,Ecuador,13.770468263005986
2022-08-01,Ecuador,14.417273913913723
2022-08-02,Ecuador,14.106294245323635
2022-08-03,Ecuador,14.417273913913723
2022-08-04,Ecuador,14.656920617285985
2022-08-05,Ecuador,13.752835395199332
2022-08-06,Ecuador,13.719172647568447
2022-08-07,Ecuador,12.530557058601687
2022-08-08,Ecuador,10.012262938214935
2022-08-09,Ecuador,7.429047804540043
2022-08-10,Ecuador,6.440004219384965
2022-08-11,Ecuador,5.748314904969381
2022-08-12,Ecuador,5.313103667741497
2022-08-13,Ecuador,3.1931520609868937
2022-08-14,Ecuador,2.904614224150729
2022-08-15,Ecuador,2.633709255121218
2022-08-16,Ecuador,2.2169323796912015
2022-08-17,Ecuador,2.143194932499737
2022-08-18,Ecuador,2.062244039387368
2022-08-19,Ecuador,3.4512331261570197
2022-08-20,Ecuador,3.2508596283541267
2022-08-21,Ecuador,3.72213809518653
2022-08-22,Ecuador,4.170173236273798
2022-08-23,Ecuador,5.1335690137101055
2022-08-24,Ecuador,5.501454755676217
2022-08-25,Ecuador,5.646525168085511
2022-08-26,Ecuador,4.557294834028987
2022-08-27,Ecuador,5.078265928316507
2022-08-28,Ecuador,5.039794216738351
2022-08-29,Ecuador,4.928386551959943
2022-08-30,Ecuador,4.1886075980716635
2022-08-31,Ecuador,3.771830722641648
2022-09-01,Ecuador,4.254330105351013
2022-09-02,Ecuador,3.296544785853186
2022-09-03,Ecuador,2.8428991868274376
2022-09-04,Ecuador,2.345972912276264
2022-09-05,Ecuador,1.997323026099231
2022-09-06,Ecuador,1.8995407591714195
2022-09-07,Ecuador,1.9468289046529021
2022-09-08,Ecuador,1.2863978558945683
2022-09-09,Ecuador,1.4611235459786904
2022-09-10,Ecuador,1.4563145820314212
2022-09-11,Ecuador,1.135716985546793
2022-09-12,Ecuador,1.5356624871613664
2022-09-13,Ecuador,1.6871448515003533
2022-09-14,Ecuador,1.7512643707972788
2022-09-15,Ecuador,1.814582396102993
2022-09-16,Ecuador,1.9420199407056329
2022-09-17,Ecuador,1.9820946402662114
2022-09-18,Ecuador,2.4012759976698628
2022-09-19,Ecuador,1.898739265180208
2022-09-20,Ecuador,1.829810781936013
2022-09-21,Ecuador,1.86908398750538
2022-09-22,Ecuador,1.9981245200904427
2022-09-23,Ecuador,1.794545046322704
2022-09-24,Ecuador,1.706380707289431
2022-09-25,Ecuador,1.4843668717238263
2022-09-26,Ecuador,1.4450936661544591
2022-09-27,Ecuador,1.40982793054115
2022-09-28,Ecuador,1.3384949653233205
2022-09-29,Ecuador,1.1605632992743515
2022-09-30,Ecuador,1.3032292297100112
2022-10-01,Ecuador,1.2575440722109517
2022-10-02,Ecuador,1.3344874953672625
2022-10-03,Ecuador,1.4795579077765566
2022-10-04,Ecuador,1.5172281253635005
2022-10-05,Ecuador,1.471542967864441
2022-10-06,Ecuador,1.5100146794425964
2022-10-07,Ecuador,1.4410861961984014
2022-10-08,Ecuador,1.3601353030860328
2022-10-09,Ecuador,1.236705228439451
2022-10-10,Ecuador,0.958586813489036
2022-10-11,Ecuador,0.7918760633170294
2022-10-12,Ecuador,0.7766476774840096
2022-10-13,Ecuador,0.6997042543276988
2022-10-14,Ecuador,0.5610457938480972
2022-10-15,Ecuador,0.553832347927193
2022-10-16,Ecuador,0.5321920101644806
2022-10-17,Ecuador,0.570663721742636
2022-10-18,Ecuador,0.5915025655141368
2022-10-19,Ecuador,0.5810831436283864
2022-10-20,Ecuador,0.587495095558079
2022-10-21,Ecuador,0.6363862290219847
2022-10-22,Ecuador,0.5738696977074823
2022-10-23,Ecuador,0.5057427084544989
2022-10-24,Ecuador,0.4945217925775368
2022-10-25,Ecuador,0.44002020117515006
2022-10-26,Ecuador,0.45124111705211206
2022-10-27,Ecuador,0.45043962306090046
2022-10-28,Ecuador,0.42479181534213023
2022-10-29,Ecuador,0.4071589475354757
2022-10-30,Ecuador,0.38632010376397485
2022-10-31,Ecuador,0.2821258849064707
2022-11-01,Ecuador,0.19155706389956326
2022-11-02,Ecuador,0.1723212081104856
2022-11-03,Ecuador,0.16430626819836988
2022-11-04,Ecuador,0.10740019482234839
2022-11-05,Ecuador,0.5418099380590194
2022-11-06,Ecuador,0.7293595320025269
2022-11-07,Ecuador,0.8087074371324724
2022-11-08,Ecuador,0.9497703795857088
2022-11-09,Ecuador,0.9946540430935568
2022-11-10,Ecuador,1.0010659950232494
2022-11-11,Ecuador,1.0844213701092527
2022-11-12,Ecuador,0.6452026629253121
2022-11-13,Ecuador,0.6091354333207913
2022-11-14,Ecuador,2.2762429350408575
2022-11-15,Ecuador,2.1351799925876214
2022-11-16,Ecuador,2.090296329079773
2022-11-17,Ecuador,2.083884377150081
2022-11-18,Ecuador,2.0005290020640776
2022-11-19,Ecuador,1.938012470749575
2022-11-20,Ecuador,1.7464554068500096
2022-11-21,Ecuador,2.0894948350885616
2022-11-22,Ecuador,2.0894948350885616
2022-11-23,Ecuador,2.0894948350885616
2022-11-24,Ecuador,2.0894948350885616
2022-11-25,Ecuador,2.0894948350885616
2022-11-26,Ecuador,2.0894948350885616
2022-11-27,Ecuador,2.0894948350885616
2022-11-28,Ecuador,2.9559098395882693
2022-11-29,Ecuador,2.9559098395882693
2022-11-30,Ecuador,2.9559098395882693
2022-12-01,Ecuador,2.9559098395882693
2022-12-02,Ecuador,2.9559098395882693
2022-12-03,Ecuador,2.9559098395882693
2022-12-04,Ecuador,2.9559098395882693
2022-12-05,Ecuador,1.4242548223829583
2022-12-06,Ecuador,1.4242548223829583
2022-12-07,Ecuador,1.4242548223829583
2022-12-08,Ecuador,1.4242548223829583
2022-12-09,Ecuador,1.4242548223829583
2022-12-10,Ecuador,1.4242548223829583
2022-12-11,Ecuador,7.408208960768541
2022-12-12,Ecuador,5.983954138385582
2022-12-13,Ecuador,5.983954138385583
2022-12-14,Ecuador,5.983954138385583
2022-12-15,Ecuador,5.983954138385583
2022-12-16,Ecuador,5.983954138385583
2022-12-17,Ecuador,5.983954138385583
2022-12-18,Ecuador,6.266080023292055
2022-12-19,Ecuador,6.266080023292055
2022-12-20,Ecuador,6.266080023292055
2022-12-21,Ecuador,6.266080023292055
2022-12-22,Ecuador,6.266080023292055
2022-12-23,Ecuador,6.266080023292055
2022-12-24,Ecuador,6.266080023292055
2022-12-25,Ecuador,4.18620311609803
2022-12-26,Ecuador,4.18620311609803
2022-12-27,Ecuador,4.18620311609803
2022-12-28,Ecuador,4.18620311609803
2022-12-29,Ecuador,4.18620311609803
2022-12-30,Ecuador,4.18620311609803
2022-12-31,Ecuador,7.62140636243082
2023-01-01,Ecuador,3.435203246332788
2023-01-02,Ecuador,3.435203246332788
2023-01-03,Ecuador,3.435203246332788
2023-01-04,Ecuador,3.435203246332788
2023-01-05,Ecuador,3.435203246332788
2023-01-06,Ecuador,3.435203246332788
2023-01-07,Ecuador,2.182468138069104
2023-01-08,Ecuador,2.182468138069104
2023-01-09,Ecuador,2.182468138069104
2023-01-10,Ecuador,2.182468138069104
2023-01-11,Ecuador,2.182468138069104
2023-01-12,Ecuador,2.182468138069104
2023-01-13,Ecuador,2.182468138069104
2023-01-14,Ecuador,0.0
2023-01-15,Ecuador,2.733094510031453
2023-01-16,Ecuador,2.733094510031453
2023-01-17,Ecuador,2.733094510031453
2023-01-18,Ecuador,2.733094510031453
2023-01-19,Ecuador,2.733094510031453
2023-01-20,Ecuador,2.733094510031453
2023-01-21,Ecuador,2.733094510031453
2023-01-22,Ecuador,2.182468138069104
2023-01-23,Ecuador,2.182468138069104
2023-01-24,Ecuador,2.182468138069104
2023-01-25,Ecuador,2.182468138069104
2023-01-26,Ecuador,2.182468138069104
2023-01-27,Ecuador,2.182468138069104
2023-01-28,Ecuador,2.182468138069104
2023-01-29,Ecuador,1.1373199735292163
2023-01-30,Ecuador,1.1373199735292163
2023-01-31,Ecuador,1.1373199735292163
2023-02-01,Ecuador,1.1373199735292163
2023-02-02,Ecuador,1.1373199735292163
2023-02-03,Ecuador,1.1373199735292163
2023-02-04,Ecuador,1.1373199735292163
2023-02-05,Ecuador,0.7197416041079882
2023-02-06,Ecuador,0.7197416041079882
2023-02-07,Ecuador,0.7197416041079882
2023-02-08,Ecuador,0.7197416041079882
2023-02-09,Ecuador,0.7197416041079882
2023-02-10,Ecuador,0.7197416041079882
2023-02-11,Ecuador,0.7197416041079882
2023-02-12,Ecuador,0.4247918153421302
2023-02-13,Ecuador,0.4247918153421302
2023-02-14,Ecuador,0.4247918153421302
2023-02-15,Ecuador,0.4247918153421302
2023-02-16,Ecuador,0.4247918153421302
2023-02-17,Ecuador,0.4247918153421302
2023-02-18,Ecuador,0.4247918153421302
2023-02-19,Ecuador,0.3085751866164525
2023-02-20,Ecuador,0.3085751866164525
2023-02-21,Ecuador,0.3085751866164525
2023-02-22,Ecuador,0.3085751866164525
2023-02-23,Ecuador,0.3085751866164525
2023-02-24,Ecuador,0.3085751866164525
2023-02-25,Ecuador,0.3085751866164525
2023-02-26,Ecuador,0.22762429350408395
2023-02-27,Ecuador,0.22762429350408395
2023-02-28,Ecuador,0.22762429350408395
2023-03-01,Ecuador,0.22762429350408395
2023-03-02,Ecuador,0.22762429350408395
2023-03-03,Ecuador,0.22762429350408395
2023-03-04,Ecuador,0.22762429350408395
2023-03-05,Ecuador,0.39032757372003274
2023-03-06,Ecuador,0.39032757372003274
2023-03-07,Ecuador,0.39032757372003274
2023-03-08,Ecuador,0.39032757372003274
2023-03-09,Ecuador,0.39032757372003274
2023-03-10,Ecuador,0.39032757372003274
2023-03-11,Ecuador,0.39032757372003274
2023-03-12,Ecuador,0.3173916205197798
2023-03-13,Ecuador,0.3173916205197798
2023-03-14,Ecuador,0.3173916205197798
2023-03-15,Ecuador,0.3173916205197798
2023-03-16,Ecuador,0.3173916205197798
2023-03-17,Ecuador,0.3173916205197798
2023-03-18,Ecuador,0.3173916205197798
2023-03-19,Ecuador,0.39032757372003274
2023-03-20,Ecuador,0.39032757372003274
2023-03-21,Ecuador,0.39032757372003274
2023-03-22,Ecuador,0.39032757372003274
2023-03-23,Ecuador,0.39032757372003274
2023-03-24,Ecuador,0.39032757372003274
2023-03-25,Ecuador,0.39032757372003274
2023-03-26,Ecuador,0.41517388744759137
2023-03-27,Ecuador,0.41517388744759137
2023-03-28,Ecuador,0.41517388744759137
2023-03-29,Ecuador,0.41517388744759137
2023-03-30,Ecuador,0.41517388744759137
2023-03-31,Ecuador,0.41517388744759137
2023-04-01,Ecuador,0.41517388744759137
2023-04-02,Ecuador,0.41677687543001457
2023-04-03,Ecuador,0.41677687543001457
2023-04-04,Ecuador,0.41677687543001457
2023-04-05,Ecuador,0.41677687543001457
2023-04-06,Ecuador,0.41677687543001457
2023-04-07,Ecuador,0.41677687543001457
2023-04-08,Ecuador,0.41677687543001457
2023-04-09,Ecuador,0.0
2023-04-10,Ecuador,0.0
2023-04-11,Ecuador,0.0
2023-04-12,Ecuador,0.0
2023-04-13,Ecuador,0.0
2023-04-14,Ecuador,0.0
2023-04-15,Ecuador,0.0
2023-04-16,Ecuador,0.7998910032291452
2023-04-17,Ecuador,0.7998910032291452
2023-04-18,Ecuador,0.7998910032291452
2023-04-19,Ecuador,0.7998910032291452
2023-04-20,Ecuador,0.7998910032291452
2023-04-21,Ecuador,0.7998910032291452
2023-04-22,Ecuador,0.7998910032291452
2023-04-23,Ecuador,0.4592560569642277
2023-04-24,Ecuador,0.4592560569642277
2023-04-25,Ecuador,0.4592560569642277
2023-04-26,Ecuador,0.4592560569642277
2023-04-27,Ecuador,0.4592560569642277
2023-04-28,Ecuador,0.4592560569642277
2023-04-29,Ecuador,0.4592560569642277
2023-04-30,Ecuador,0.5337949981469038
2023-05-01,Ecuador,0.5337949981469038
2023-05-02,Ecuador,0.5337949981469038
2023-05-03,Ecuador,0.5337949981469038
2023-05-04,Ecuador,0.5337949981469038
2023-05-05,Ecuador,0.5337949981469038
2023-05-06,Ecuador,0.5337949981469038
2023-05-07,Ecuador,0.0
2023-05-08,Ecuador,0.0
2023-05-09,Ecuador,0.0
2023-05-10,Ecuador,0.0
2023-05-11,Ecuador,0.0
2023-05-12,Ecuador,0.0
2023-05-13,Ecuador,0.0
2023-05-14,Ecuador,0.40796044152668726
2023-05-15,Ecuador,0.40796044152668726
2023-05-16,Ecuador,0.40796044152668726
2023-05-17,Ecuador,0.40796044152668726
2023-05-18,Ecuador,0.40796044152668726
2023-05-19,Ecuador,0.40796044152668726
2023-05-20,Ecuador,0.40796044152668726
2023-05-21,Ecuador,0.0
2023-05-22,Ecuador,0.0
2023-05-23,Ecuador,0.0
2023-05-24,Ecuador,0.0
2023-05-25,Ecuador,0.0
2023-05-26,Ecuador,0.0
2023-05-27,Ecuador,0.0
2023-05-28,Ecuador,0.0
2023-05-29,Ecuador,0.0
2023-05-30,Ecuador,0.0
2023-05-31,Ecuador,0.0
2023-06-01,Ecuador,0.0
2023-06-02,Ecuador,0.0
2023-06-03,Ecuador,0.0
2023-06-04,Ecuador,0.0
2023-06-05,Ecuador,0.0
2023-06-06,Ecuador,0.0
2023-06-07,Ecuador,0.0
2023-06-08,Ecuador,0.0
2023-06-09,Ecuador,0.0
2023-06-10,Ecuador,0.0
2023-06-11,Ecuador,0.0
2023-06-12,Ecuador,0.0
2023-06-13,Ecuador,0.0
2023-06-14,Ecuador,0.0
2023-06-15,Ecuador,0.0
2023-06-16,Ecuador,0.0
2023-06-17,Ecuador,0.0
2023-06-18,Ecuador,0.0
2023-06-19,Ecuador,0.0
2023-06-20,Ecuador,0.0
2023-06-21,Ecuador,0.0
2023-06-22,Ecuador,0.0
2023-06-23,Ecuador,0.0
2023-06-24,Ecuador,0.0
2023-06-25,Ecuador,0.0
2023-06-26,Ecuador,0.0
2023-06-27,Ecuador,0.0
2023-06-28,Ecuador,0.0
2023-06-29,Ecuador,0.0
2023-06-30,Ecuador,0.0
2023-07-01,Ecuador,0.0
2023-07-02,Ecuador,0.0
2023-07-03,Ecuador,0.0
2023-07-04,Ecuador,0.0
2023-07-05,Ecuador,0.0
2023-07-06,Ecuador,0.0
2023-07-07,Ecuador,0.0
2023-07-08,Ecuador,0.0
2023-07-09,Ecuador,0.0
2023-07-10,Ecuador,0.0
2023-07-11,Ecuador,0.0
2023-07-12,Ecuador,0.0
2023-07-13,Ecuador,0.0
2023-07-14,Ecuador,0.0
2023-07-15,Ecuador,0.0
2023-07-16,Ecuador,0.0
2023-07-17,Ecuador,0.0
2023-07-18,Ecuador,0.0
2023-07-19,Ecuador,0.0
2023-07-20,Ecuador,0.0
2023-07-21,Ecuador,0.0
2023-07-22,Ecuador,0.0
2023-07-23,Ecuador,0.0
2023-07-24,Ecuador,0.0
2023-07-25,Ecuador,0.0
2023-07-26,Ecuador,0.0
2023-07-27,Ecuador,0.0
2023-07-28,Ecuador,0.0
2023-07-29,Ecuador,0.0
2023-07-30,Ecuador,0.0
2023-07-31,Ecuador,0.0
2023-08-01,Ecuador,0.0
2023-08-02,Ecuador,0.0
2023-08-03,Ecuador,0.0
2023-08-04,Ecuador,0.0
2023-08-05,Ecuador,0.0
2023-08-06,Ecuador,0.0
2023-08-07,Ecuador,0.0
2023-08-08,Ecuador,0.0
2023-08-09,Ecuador,0.0
2023-08-10,Ecuador,0.0
2023-08-11,Ecuador,0.0
2023-08-12,Ecuador,0.0
2023-08-13,Ecuador,0.0
2023-08-14,Ecuador,0.0
2023-08-15,Ecuador,0.0
2023-08-16,Ecuador,0.0
2023-08-17,Ecuador,0.0
2023-08-18,Ecuador,0.0
2023-08-19,Ecuador,0.0
2023-08-20,Ecuador,0.0
2023-08-21,Ecuador,0.0
2023-08-22,Ecuador,0.0
2023-08-23,Ecuador,0.0
2023-08-24,Ecuador,0.0
2023-08-25,Ecuador,0.0
2023-08-26,Ecuador,0.0
2023-08-27,Ecuador,0.0
2023-08-28,Ecuador,0.0
2023-08-29,Ecuador,0.0
2023-08-30,Ecuador,0.0
2023-08-31,Ecuador,0.0
2023-09-01,Ecuador,0.0
